======================================================================
			Matrix c1355.039
======================================================================
ATTENZIONE: L'esecuzione ha superato il limite di tempo 
======================================================================
8709  mhs trovati:

Card. minima degli mhs: 2
Card. massima degli mhs: 3

Card. massima analizzata: 3
----------------------------------------------------------------------
Dimensione iniziale della matrice: (5, 546)
Dimensione finale della matrice: (5, 546)

Colonne eliminate: []
Righe eliminate: []
----------------------------------------------------------------------
Execution time: 300.140319108963 seconds
Pre elaboration time: -1 seconds
Used memory:  132.21484375  Megabyte
----------------------------------------------------------------------
Lista degli mhs trovati: 

362(z362),382(z382)
362(z362),414(z414)
362(z362),473(z473)
362(z362),510(z510)
362(z362),542(o28)
382(z382),433(z433)
382(z382),434(z434)
382(z382),490(z490)
382(z382),522(o8)
414(z414),433(z433)
414(z414),434(z434)
414(z414),490(z490)
414(z414),522(o8)
433(z433),473(z473)
433(z433),510(z510)
433(z433),542(o28)
434(z434),473(z473)
434(z434),510(z510)
434(z434),542(o28)
473(z473),490(z490)
473(z473),522(o8)
490(z490),510(z510)
490(z490),542(o28)
510(z510),522(o8)
522(o8),542(o28)
11(z11),153(z153),292(z292)
11(z11),153(z153),362(z362)
11(z11),153(z153),433(z433)
11(z11),153(z153),434(z434)
11(z11),153(z153),490(z490)
11(z11),153(z153),522(o8)
11(z11),154(z154),163(z163)
11(z11),154(z154),164(z164)
11(z11),154(z154),167(z167)
11(z11),154(z154),168(z168)
11(z11),154(z154),175(z175)
11(z11),154(z154),176(z176)
11(z11),154(z154),190(z190)
11(z11),154(z154),192(z192)
11(z11),154(z154),196(z196)
11(z11),154(z154),223(z223)
11(z11),154(z154),224(z224)
11(z11),154(z154),232(z232)
11(z11),154(z154),247(z247)
11(z11),154(z154),248(z248)
11(z11),154(z154),260(z260)
11(z11),154(z154),279(z279)
11(z11),154(z154),280(z280)
11(z11),154(z154),292(z292)
11(z11),154(z154),362(z362)
11(z11),154(z154),433(z433)
11(z11),154(z154),434(z434)
11(z11),154(z154),490(z490)
11(z11),154(z154),522(o8)
11(z11),157(z157),163(z163)
11(z11),157(z157),164(z164)
11(z11),157(z157),167(z167)
11(z11),157(z157),168(z168)
11(z11),157(z157),175(z175)
11(z11),157(z157),176(z176)
11(z11),157(z157),190(z190)
11(z11),157(z157),192(z192)
11(z11),157(z157),196(z196)
11(z11),157(z157),223(z223)
11(z11),157(z157),224(z224)
11(z11),157(z157),232(z232)
11(z11),157(z157),247(z247)
11(z11),157(z157),248(z248)
11(z11),157(z157),260(z260)
11(z11),157(z157),279(z279)
11(z11),157(z157),280(z280)
11(z11),157(z157),292(z292)
11(z11),157(z157),362(z362)
11(z11),157(z157),433(z433)
11(z11),157(z157),434(z434)
11(z11),157(z157),490(z490)
11(z11),157(z157),522(o8)
11(z11),163(z163),181(z181)
11(z11),163(z163),182(z182)
11(z11),163(z163),185(z185)
11(z11),163(z163),187(z187)
11(z11),163(z163),199(z199)
11(z11),163(z163),203(z203)
11(z11),163(z163),214(z214)
11(z11),163(z163),227(z227)
11(z11),163(z163),239(z239)
11(z11),163(z163),254(z254)
11(z11),163(z163),263(z263)
11(z11),163(z163),271(z271)
11(z11),163(z163),286(z286)
11(z11),163(z163),295(z295)
11(z11),164(z164),181(z181)
11(z11),164(z164),182(z182)
11(z11),164(z164),185(z185)
11(z11),164(z164),187(z187)
11(z11),164(z164),199(z199)
11(z11),164(z164),203(z203)
11(z11),164(z164),214(z214)
11(z11),164(z164),227(z227)
11(z11),164(z164),239(z239)
11(z11),164(z164),254(z254)
11(z11),164(z164),263(z263)
11(z11),164(z164),271(z271)
11(z11),164(z164),286(z286)
11(z11),164(z164),295(z295)
11(z11),167(z167),181(z181)
11(z11),167(z167),182(z182)
11(z11),167(z167),185(z185)
11(z11),167(z167),187(z187)
11(z11),167(z167),199(z199)
11(z11),167(z167),203(z203)
11(z11),167(z167),214(z214)
11(z11),167(z167),227(z227)
11(z11),167(z167),239(z239)
11(z11),167(z167),254(z254)
11(z11),167(z167),263(z263)
11(z11),167(z167),271(z271)
11(z11),167(z167),286(z286)
11(z11),167(z167),295(z295)
11(z11),168(z168),181(z181)
11(z11),168(z168),182(z182)
11(z11),168(z168),185(z185)
11(z11),168(z168),187(z187)
11(z11),168(z168),199(z199)
11(z11),168(z168),203(z203)
11(z11),168(z168),214(z214)
11(z11),168(z168),227(z227)
11(z11),168(z168),239(z239)
11(z11),168(z168),254(z254)
11(z11),168(z168),263(z263)
11(z11),168(z168),271(z271)
11(z11),168(z168),286(z286)
11(z11),168(z168),295(z295)
11(z11),175(z175),181(z181)
11(z11),175(z175),182(z182)
11(z11),175(z175),185(z185)
11(z11),175(z175),187(z187)
11(z11),175(z175),199(z199)
11(z11),175(z175),203(z203)
11(z11),175(z175),214(z214)
11(z11),175(z175),227(z227)
11(z11),175(z175),239(z239)
11(z11),175(z175),254(z254)
11(z11),175(z175),263(z263)
11(z11),175(z175),271(z271)
11(z11),175(z175),286(z286)
11(z11),175(z175),295(z295)
11(z11),176(z176),181(z181)
11(z11),176(z176),182(z182)
11(z11),176(z176),185(z185)
11(z11),176(z176),187(z187)
11(z11),176(z176),199(z199)
11(z11),176(z176),203(z203)
11(z11),176(z176),214(z214)
11(z11),176(z176),227(z227)
11(z11),176(z176),239(z239)
11(z11),176(z176),254(z254)
11(z11),176(z176),263(z263)
11(z11),176(z176),271(z271)
11(z11),176(z176),286(z286)
11(z11),176(z176),295(z295)
11(z11),181(z181),190(z190)
11(z11),181(z181),192(z192)
11(z11),181(z181),196(z196)
11(z11),181(z181),223(z223)
11(z11),181(z181),224(z224)
11(z11),181(z181),232(z232)
11(z11),181(z181),247(z247)
11(z11),181(z181),248(z248)
11(z11),181(z181),260(z260)
11(z11),181(z181),279(z279)
11(z11),181(z181),280(z280)
11(z11),181(z181),292(z292)
11(z11),181(z181),362(z362)
11(z11),181(z181),433(z433)
11(z11),181(z181),434(z434)
11(z11),181(z181),490(z490)
11(z11),181(z181),522(o8)
11(z11),182(z182),190(z190)
11(z11),182(z182),192(z192)
11(z11),182(z182),196(z196)
11(z11),182(z182),223(z223)
11(z11),182(z182),224(z224)
11(z11),182(z182),232(z232)
11(z11),182(z182),247(z247)
11(z11),182(z182),248(z248)
11(z11),182(z182),260(z260)
11(z11),182(z182),279(z279)
11(z11),182(z182),280(z280)
11(z11),182(z182),292(z292)
11(z11),182(z182),362(z362)
11(z11),182(z182),433(z433)
11(z11),182(z182),434(z434)
11(z11),182(z182),490(z490)
11(z11),182(z182),522(o8)
11(z11),185(z185),190(z190)
11(z11),185(z185),192(z192)
11(z11),185(z185),196(z196)
11(z11),185(z185),223(z223)
11(z11),185(z185),224(z224)
11(z11),185(z185),232(z232)
11(z11),185(z185),247(z247)
11(z11),185(z185),248(z248)
11(z11),185(z185),260(z260)
11(z11),185(z185),279(z279)
11(z11),185(z185),280(z280)
11(z11),185(z185),292(z292)
11(z11),185(z185),362(z362)
11(z11),185(z185),433(z433)
11(z11),185(z185),434(z434)
11(z11),185(z185),490(z490)
11(z11),185(z185),522(o8)
11(z11),187(z187),190(z190)
11(z11),187(z187),192(z192)
11(z11),187(z187),196(z196)
11(z11),187(z187),223(z223)
11(z11),187(z187),224(z224)
11(z11),187(z187),232(z232)
11(z11),187(z187),247(z247)
11(z11),187(z187),248(z248)
11(z11),187(z187),260(z260)
11(z11),187(z187),279(z279)
11(z11),187(z187),280(z280)
11(z11),187(z187),292(z292)
11(z11),187(z187),362(z362)
11(z11),187(z187),433(z433)
11(z11),187(z187),434(z434)
11(z11),187(z187),490(z490)
11(z11),187(z187),522(o8)
11(z11),190(z190),199(z199)
11(z11),190(z190),203(z203)
11(z11),190(z190),214(z214)
11(z11),190(z190),227(z227)
11(z11),190(z190),239(z239)
11(z11),190(z190),254(z254)
11(z11),190(z190),263(z263)
11(z11),190(z190),271(z271)
11(z11),190(z190),286(z286)
11(z11),190(z190),295(z295)
11(z11),192(z192),199(z199)
11(z11),192(z192),203(z203)
11(z11),192(z192),214(z214)
11(z11),192(z192),227(z227)
11(z11),192(z192),239(z239)
11(z11),192(z192),254(z254)
11(z11),192(z192),263(z263)
11(z11),192(z192),271(z271)
11(z11),192(z192),286(z286)
11(z11),192(z192),295(z295)
11(z11),196(z196),199(z199)
11(z11),196(z196),203(z203)
11(z11),196(z196),214(z214)
11(z11),196(z196),227(z227)
11(z11),196(z196),239(z239)
11(z11),196(z196),254(z254)
11(z11),196(z196),263(z263)
11(z11),196(z196),271(z271)
11(z11),196(z196),286(z286)
11(z11),196(z196),295(z295)
11(z11),199(z199),223(z223)
11(z11),199(z199),224(z224)
11(z11),199(z199),232(z232)
11(z11),199(z199),247(z247)
11(z11),199(z199),248(z248)
11(z11),199(z199),260(z260)
11(z11),199(z199),279(z279)
11(z11),199(z199),280(z280)
11(z11),199(z199),292(z292)
11(z11),199(z199),362(z362)
11(z11),199(z199),433(z433)
11(z11),199(z199),434(z434)
11(z11),199(z199),490(z490)
11(z11),199(z199),522(o8)
11(z11),203(z203),223(z223)
11(z11),203(z203),224(z224)
11(z11),203(z203),232(z232)
11(z11),203(z203),247(z247)
11(z11),203(z203),248(z248)
11(z11),203(z203),260(z260)
11(z11),203(z203),279(z279)
11(z11),203(z203),280(z280)
11(z11),203(z203),292(z292)
11(z11),203(z203),362(z362)
11(z11),203(z203),433(z433)
11(z11),203(z203),434(z434)
11(z11),203(z203),490(z490)
11(z11),203(z203),522(o8)
11(z11),214(z214),223(z223)
11(z11),214(z214),224(z224)
11(z11),214(z214),232(z232)
11(z11),214(z214),247(z247)
11(z11),214(z214),248(z248)
11(z11),214(z214),260(z260)
11(z11),214(z214),279(z279)
11(z11),214(z214),280(z280)
11(z11),214(z214),292(z292)
11(z11),214(z214),362(z362)
11(z11),214(z214),433(z433)
11(z11),214(z214),434(z434)
11(z11),214(z214),490(z490)
11(z11),214(z214),522(o8)
11(z11),223(z223),227(z227)
11(z11),223(z223),239(z239)
11(z11),223(z223),254(z254)
11(z11),223(z223),263(z263)
11(z11),223(z223),271(z271)
11(z11),223(z223),286(z286)
11(z11),223(z223),295(z295)
11(z11),224(z224),227(z227)
11(z11),224(z224),239(z239)
11(z11),224(z224),254(z254)
11(z11),224(z224),263(z263)
11(z11),224(z224),271(z271)
11(z11),224(z224),286(z286)
11(z11),224(z224),295(z295)
11(z11),227(z227),232(z232)
11(z11),227(z227),247(z247)
11(z11),227(z227),248(z248)
11(z11),227(z227),260(z260)
11(z11),227(z227),279(z279)
11(z11),227(z227),280(z280)
11(z11),227(z227),292(z292)
11(z11),227(z227),362(z362)
11(z11),227(z227),433(z433)
11(z11),227(z227),434(z434)
11(z11),227(z227),490(z490)
11(z11),227(z227),522(o8)
11(z11),232(z232),239(z239)
11(z11),232(z232),254(z254)
11(z11),232(z232),263(z263)
11(z11),232(z232),271(z271)
11(z11),232(z232),286(z286)
11(z11),232(z232),295(z295)
11(z11),239(z239),247(z247)
11(z11),239(z239),248(z248)
11(z11),239(z239),260(z260)
11(z11),239(z239),279(z279)
11(z11),239(z239),280(z280)
11(z11),239(z239),292(z292)
11(z11),239(z239),362(z362)
11(z11),239(z239),433(z433)
11(z11),239(z239),434(z434)
11(z11),239(z239),490(z490)
11(z11),239(z239),522(o8)
11(z11),247(z247),254(z254)
11(z11),247(z247),263(z263)
11(z11),247(z247),271(z271)
11(z11),247(z247),286(z286)
11(z11),247(z247),295(z295)
11(z11),248(z248),254(z254)
11(z11),248(z248),263(z263)
11(z11),248(z248),271(z271)
11(z11),248(z248),286(z286)
11(z11),248(z248),295(z295)
11(z11),254(z254),260(z260)
11(z11),254(z254),279(z279)
11(z11),254(z254),280(z280)
11(z11),254(z254),292(z292)
11(z11),254(z254),362(z362)
11(z11),254(z254),433(z433)
11(z11),254(z254),434(z434)
11(z11),254(z254),490(z490)
11(z11),254(z254),522(o8)
11(z11),260(z260),263(z263)
11(z11),260(z260),271(z271)
11(z11),260(z260),286(z286)
11(z11),260(z260),295(z295)
11(z11),263(z263),279(z279)
11(z11),263(z263),280(z280)
11(z11),263(z263),292(z292)
11(z11),263(z263),362(z362)
11(z11),263(z263),433(z433)
11(z11),263(z263),434(z434)
11(z11),263(z263),490(z490)
11(z11),263(z263),522(o8)
11(z11),271(z271),279(z279)
11(z11),271(z271),280(z280)
11(z11),271(z271),292(z292)
11(z11),271(z271),362(z362)
11(z11),271(z271),433(z433)
11(z11),271(z271),434(z434)
11(z11),271(z271),490(z490)
11(z11),271(z271),522(o8)
11(z11),279(z279),286(z286)
11(z11),279(z279),295(z295)
11(z11),280(z280),286(z286)
11(z11),280(z280),295(z295)
11(z11),286(z286),292(z292)
11(z11),286(z286),362(z362)
11(z11),286(z286),433(z433)
11(z11),286(z286),434(z434)
11(z11),286(z286),490(z490)
11(z11),286(z286),522(o8)
11(z11),292(z292),295(z295)
11(z11),295(z295),362(z362)
11(z11),295(z295),433(z433)
11(z11),295(z295),434(z434)
11(z11),295(z295),490(z490)
11(z11),295(z295),522(o8)
11(z11),362(z362),381(z381)
11(z11),362(z362),413(z413)
11(z11),362(z362),472(z472)
11(z11),362(z362),509(z509)
11(z11),362(z362),541(o27)
11(z11),381(z381),433(z433)
11(z11),381(z381),434(z434)
11(z11),381(z381),490(z490)
11(z11),381(z381),522(o8)
11(z11),413(z413),433(z433)
11(z11),413(z413),434(z434)
11(z11),413(z413),490(z490)
11(z11),413(z413),522(o8)
11(z11),433(z433),472(z472)
11(z11),433(z433),509(z509)
11(z11),433(z433),541(o27)
11(z11),434(z434),472(z472)
11(z11),434(z434),509(z509)
11(z11),434(z434),541(o27)
11(z11),472(z472),490(z490)
11(z11),472(z472),522(o8)
11(z11),490(z490),509(z509)
11(z11),490(z490),541(o27)
11(z11),509(z509),522(o8)
11(z11),522(o8),541(o27)
12(z12),13(z13),19(z19)
12(z12),13(z13),20(z20)
12(z12),13(z13),31(z31)
12(z12),13(z13),32(z32)
12(z12),13(z13),61(z61)
12(z12),13(z13),62(z62)
12(z12),13(z13),63(z63)
12(z12),13(z13),64(z64)
12(z12),13(z13),69(z69)
12(z12),13(z13),70(z70)
12(z12),13(z13),71(z71)
12(z12),13(z13),72(z72)
12(z12),13(z13),85(z85)
12(z12),13(z13),87(z87)
12(z12),13(z13),115(z115)
12(z12),13(z13),116(z116)
12(z12),13(z13),119(z119)
12(z12),13(z13),120(z120)
12(z12),13(z13),127(z127)
12(z12),13(z13),128(z128)
12(z12),13(z13),148(z148)
12(z12),13(z13),163(z163)
12(z12),13(z13),164(z164)
12(z12),13(z13),167(z167)
12(z12),13(z13),168(z168)
12(z12),13(z13),175(z175)
12(z12),13(z13),176(z176)
12(z12),13(z13),190(z190)
12(z12),13(z13),192(z192)
12(z12),13(z13),196(z196)
12(z12),13(z13),223(z223)
12(z12),13(z13),224(z224)
12(z12),13(z13),232(z232)
12(z12),13(z13),247(z247)
12(z12),13(z13),248(z248)
12(z12),13(z13),260(z260)
12(z12),13(z13),279(z279)
12(z12),13(z13),280(z280)
12(z12),13(z13),292(z292)
12(z12),13(z13),362(z362)
12(z12),13(z13),433(z433)
12(z12),13(z13),434(z434)
12(z12),13(z13),490(z490)
12(z12),13(z13),522(o8)
12(z12),14(z14),19(z19)
12(z12),14(z14),20(z20)
12(z12),14(z14),31(z31)
12(z12),14(z14),32(z32)
12(z12),14(z14),61(z61)
12(z12),14(z14),62(z62)
12(z12),14(z14),63(z63)
12(z12),14(z14),64(z64)
12(z12),14(z14),69(z69)
12(z12),14(z14),70(z70)
12(z12),14(z14),71(z71)
12(z12),14(z14),72(z72)
12(z12),14(z14),85(z85)
12(z12),14(z14),87(z87)
12(z12),14(z14),115(z115)
12(z12),14(z14),116(z116)
12(z12),14(z14),119(z119)
12(z12),14(z14),120(z120)
12(z12),14(z14),127(z127)
12(z12),14(z14),128(z128)
12(z12),14(z14),148(z148)
12(z12),14(z14),163(z163)
12(z12),14(z14),164(z164)
12(z12),14(z14),167(z167)
12(z12),14(z14),168(z168)
12(z12),14(z14),175(z175)
12(z12),14(z14),176(z176)
12(z12),14(z14),190(z190)
12(z12),14(z14),192(z192)
12(z12),14(z14),196(z196)
12(z12),14(z14),223(z223)
12(z12),14(z14),224(z224)
12(z12),14(z14),232(z232)
12(z12),14(z14),247(z247)
12(z12),14(z14),248(z248)
12(z12),14(z14),260(z260)
12(z12),14(z14),279(z279)
12(z12),14(z14),280(z280)
12(z12),14(z14),292(z292)
12(z12),14(z14),362(z362)
12(z12),14(z14),433(z433)
12(z12),14(z14),434(z434)
12(z12),14(z14),490(z490)
12(z12),14(z14),522(o8)
12(z12),19(z19),37(z37)
12(z12),19(z19),41(z41)
12(z12),19(z19),42(z42)
12(z12),19(z19),43(z43)
12(z12),19(z19),44(z44)
12(z12),19(z19),50(z50)
12(z12),19(z19),51(z51)
12(z12),19(z19),52(z52)
12(z12),19(z19),97(z97)
12(z12),19(z19),98(z98)
12(z12),19(z19),99(z99)
12(z12),19(z19),100(z100)
12(z12),19(z19),105(z105)
12(z12),19(z19),106(z106)
12(z12),19(z19),109(z109)
12(z12),19(z19),110(z110)
12(z12),19(z19),133(z133)
12(z12),19(z19),134(z134)
12(z12),19(z19),139(z139)
12(z12),19(z19),153(z153)
12(z12),19(z19),154(z154)
12(z12),19(z19),157(z157)
12(z12),19(z19),181(z181)
12(z12),19(z19),182(z182)
12(z12),19(z19),185(z185)
12(z12),19(z19),187(z187)
12(z12),19(z19),199(z199)
12(z12),19(z19),203(z203)
12(z12),19(z19),214(z214)
12(z12),19(z19),227(z227)
12(z12),19(z19),239(z239)
12(z12),19(z19),254(z254)
12(z12),19(z19),263(z263)
12(z12),19(z19),271(z271)
12(z12),19(z19),286(z286)
12(z12),19(z19),295(z295)
12(z12),20(z20),37(z37)
12(z12),20(z20),41(z41)
12(z12),20(z20),42(z42)
12(z12),20(z20),43(z43)
12(z12),20(z20),44(z44)
12(z12),20(z20),50(z50)
12(z12),20(z20),51(z51)
12(z12),20(z20),52(z52)
12(z12),20(z20),97(z97)
12(z12),20(z20),98(z98)
12(z12),20(z20),99(z99)
12(z12),20(z20),100(z100)
12(z12),20(z20),105(z105)
12(z12),20(z20),106(z106)
12(z12),20(z20),109(z109)
12(z12),20(z20),110(z110)
12(z12),20(z20),133(z133)
12(z12),20(z20),134(z134)
12(z12),20(z20),139(z139)
12(z12),20(z20),153(z153)
12(z12),20(z20),154(z154)
12(z12),20(z20),157(z157)
12(z12),20(z20),181(z181)
12(z12),20(z20),182(z182)
12(z12),20(z20),185(z185)
12(z12),20(z20),187(z187)
12(z12),20(z20),199(z199)
12(z12),20(z20),203(z203)
12(z12),20(z20),214(z214)
12(z12),20(z20),227(z227)
12(z12),20(z20),239(z239)
12(z12),20(z20),254(z254)
12(z12),20(z20),263(z263)
12(z12),20(z20),271(z271)
12(z12),20(z20),286(z286)
12(z12),20(z20),295(z295)
12(z12),31(z31),37(z37)
12(z12),31(z31),41(z41)
12(z12),31(z31),42(z42)
12(z12),31(z31),43(z43)
12(z12),31(z31),44(z44)
12(z12),31(z31),50(z50)
12(z12),31(z31),51(z51)
12(z12),31(z31),52(z52)
12(z12),31(z31),97(z97)
12(z12),31(z31),98(z98)
12(z12),31(z31),99(z99)
12(z12),31(z31),100(z100)
12(z12),31(z31),105(z105)
12(z12),31(z31),106(z106)
12(z12),31(z31),109(z109)
12(z12),31(z31),110(z110)
12(z12),31(z31),133(z133)
12(z12),31(z31),134(z134)
12(z12),31(z31),139(z139)
12(z12),31(z31),153(z153)
12(z12),31(z31),154(z154)
12(z12),31(z31),157(z157)
12(z12),31(z31),181(z181)
12(z12),31(z31),182(z182)
12(z12),31(z31),185(z185)
12(z12),31(z31),187(z187)
12(z12),31(z31),199(z199)
12(z12),31(z31),203(z203)
12(z12),31(z31),214(z214)
12(z12),31(z31),227(z227)
12(z12),31(z31),239(z239)
12(z12),31(z31),254(z254)
12(z12),31(z31),263(z263)
12(z12),31(z31),271(z271)
12(z12),31(z31),286(z286)
12(z12),31(z31),295(z295)
12(z12),32(z32),37(z37)
12(z12),32(z32),41(z41)
12(z12),32(z32),42(z42)
12(z12),32(z32),43(z43)
12(z12),32(z32),44(z44)
12(z12),32(z32),50(z50)
12(z12),32(z32),51(z51)
12(z12),32(z32),52(z52)
12(z12),32(z32),97(z97)
12(z12),32(z32),98(z98)
12(z12),32(z32),99(z99)
12(z12),32(z32),100(z100)
12(z12),32(z32),105(z105)
12(z12),32(z32),106(z106)
12(z12),32(z32),109(z109)
12(z12),32(z32),110(z110)
12(z12),32(z32),133(z133)
12(z12),32(z32),134(z134)
12(z12),32(z32),139(z139)
12(z12),32(z32),153(z153)
12(z12),32(z32),154(z154)
12(z12),32(z32),157(z157)
12(z12),32(z32),181(z181)
12(z12),32(z32),182(z182)
12(z12),32(z32),185(z185)
12(z12),32(z32),187(z187)
12(z12),32(z32),199(z199)
12(z12),32(z32),203(z203)
12(z12),32(z32),214(z214)
12(z12),32(z32),227(z227)
12(z12),32(z32),239(z239)
12(z12),32(z32),254(z254)
12(z12),32(z32),263(z263)
12(z12),32(z32),271(z271)
12(z12),32(z32),286(z286)
12(z12),32(z32),295(z295)
12(z12),37(z37),61(z61)
12(z12),37(z37),62(z62)
12(z12),37(z37),63(z63)
12(z12),37(z37),64(z64)
12(z12),37(z37),69(z69)
12(z12),37(z37),70(z70)
12(z12),37(z37),71(z71)
12(z12),37(z37),72(z72)
12(z12),37(z37),85(z85)
12(z12),37(z37),87(z87)
12(z12),37(z37),115(z115)
12(z12),37(z37),116(z116)
12(z12),37(z37),119(z119)
12(z12),37(z37),120(z120)
12(z12),37(z37),127(z127)
12(z12),37(z37),128(z128)
12(z12),37(z37),148(z148)
12(z12),37(z37),163(z163)
12(z12),37(z37),164(z164)
12(z12),37(z37),167(z167)
12(z12),37(z37),168(z168)
12(z12),37(z37),175(z175)
12(z12),37(z37),176(z176)
12(z12),37(z37),190(z190)
12(z12),37(z37),192(z192)
12(z12),37(z37),196(z196)
12(z12),37(z37),223(z223)
12(z12),37(z37),224(z224)
12(z12),37(z37),232(z232)
12(z12),37(z37),247(z247)
12(z12),37(z37),248(z248)
12(z12),37(z37),260(z260)
12(z12),37(z37),279(z279)
12(z12),37(z37),280(z280)
12(z12),37(z37),292(z292)
12(z12),37(z37),362(z362)
12(z12),37(z37),433(z433)
12(z12),37(z37),434(z434)
12(z12),37(z37),490(z490)
12(z12),37(z37),522(o8)
12(z12),41(z41),61(z61)
12(z12),41(z41),62(z62)
12(z12),41(z41),63(z63)
12(z12),41(z41),64(z64)
12(z12),41(z41),69(z69)
12(z12),41(z41),70(z70)
12(z12),41(z41),71(z71)
12(z12),41(z41),72(z72)
12(z12),41(z41),85(z85)
12(z12),41(z41),87(z87)
12(z12),41(z41),115(z115)
12(z12),41(z41),116(z116)
12(z12),41(z41),119(z119)
12(z12),41(z41),120(z120)
12(z12),41(z41),127(z127)
12(z12),41(z41),128(z128)
12(z12),41(z41),148(z148)
12(z12),41(z41),163(z163)
12(z12),41(z41),164(z164)
12(z12),41(z41),167(z167)
12(z12),41(z41),168(z168)
12(z12),41(z41),175(z175)
12(z12),41(z41),176(z176)
12(z12),41(z41),190(z190)
12(z12),41(z41),192(z192)
12(z12),41(z41),196(z196)
12(z12),41(z41),223(z223)
12(z12),41(z41),224(z224)
12(z12),41(z41),232(z232)
12(z12),41(z41),247(z247)
12(z12),41(z41),248(z248)
12(z12),41(z41),260(z260)
12(z12),41(z41),279(z279)
12(z12),41(z41),280(z280)
12(z12),41(z41),292(z292)
12(z12),41(z41),362(z362)
12(z12),41(z41),433(z433)
12(z12),41(z41),434(z434)
12(z12),41(z41),490(z490)
12(z12),41(z41),522(o8)
12(z12),42(z42),61(z61)
12(z12),42(z42),62(z62)
12(z12),42(z42),63(z63)
12(z12),42(z42),64(z64)
12(z12),42(z42),69(z69)
12(z12),42(z42),70(z70)
12(z12),42(z42),71(z71)
12(z12),42(z42),72(z72)
12(z12),42(z42),85(z85)
12(z12),42(z42),87(z87)
12(z12),42(z42),115(z115)
12(z12),42(z42),116(z116)
12(z12),42(z42),119(z119)
12(z12),42(z42),120(z120)
12(z12),42(z42),127(z127)
12(z12),42(z42),128(z128)
12(z12),42(z42),148(z148)
12(z12),42(z42),163(z163)
12(z12),42(z42),164(z164)
12(z12),42(z42),167(z167)
12(z12),42(z42),168(z168)
12(z12),42(z42),175(z175)
12(z12),42(z42),176(z176)
12(z12),42(z42),190(z190)
12(z12),42(z42),192(z192)
12(z12),42(z42),196(z196)
12(z12),42(z42),223(z223)
12(z12),42(z42),224(z224)
12(z12),42(z42),232(z232)
12(z12),42(z42),247(z247)
12(z12),42(z42),248(z248)
12(z12),42(z42),260(z260)
12(z12),42(z42),279(z279)
12(z12),42(z42),280(z280)
12(z12),42(z42),292(z292)
12(z12),42(z42),362(z362)
12(z12),42(z42),433(z433)
12(z12),42(z42),434(z434)
12(z12),42(z42),490(z490)
12(z12),42(z42),522(o8)
12(z12),43(z43),61(z61)
12(z12),43(z43),62(z62)
12(z12),43(z43),63(z63)
12(z12),43(z43),64(z64)
12(z12),43(z43),69(z69)
12(z12),43(z43),70(z70)
12(z12),43(z43),71(z71)
12(z12),43(z43),72(z72)
12(z12),43(z43),85(z85)
12(z12),43(z43),87(z87)
12(z12),43(z43),115(z115)
12(z12),43(z43),116(z116)
12(z12),43(z43),119(z119)
12(z12),43(z43),120(z120)
12(z12),43(z43),127(z127)
12(z12),43(z43),128(z128)
12(z12),43(z43),148(z148)
12(z12),43(z43),163(z163)
12(z12),43(z43),164(z164)
12(z12),43(z43),167(z167)
12(z12),43(z43),168(z168)
12(z12),43(z43),175(z175)
12(z12),43(z43),176(z176)
12(z12),43(z43),190(z190)
12(z12),43(z43),192(z192)
12(z12),43(z43),196(z196)
12(z12),43(z43),223(z223)
12(z12),43(z43),224(z224)
12(z12),43(z43),232(z232)
12(z12),43(z43),247(z247)
12(z12),43(z43),248(z248)
12(z12),43(z43),260(z260)
12(z12),43(z43),279(z279)
12(z12),43(z43),280(z280)
12(z12),43(z43),292(z292)
12(z12),43(z43),362(z362)
12(z12),43(z43),433(z433)
12(z12),43(z43),434(z434)
12(z12),43(z43),490(z490)
12(z12),43(z43),522(o8)
12(z12),44(z44),61(z61)
12(z12),44(z44),62(z62)
12(z12),44(z44),63(z63)
12(z12),44(z44),64(z64)
12(z12),44(z44),69(z69)
12(z12),44(z44),70(z70)
12(z12),44(z44),71(z71)
12(z12),44(z44),72(z72)
12(z12),44(z44),85(z85)
12(z12),44(z44),87(z87)
12(z12),44(z44),115(z115)
12(z12),44(z44),116(z116)
12(z12),44(z44),119(z119)
12(z12),44(z44),120(z120)
12(z12),44(z44),127(z127)
12(z12),44(z44),128(z128)
12(z12),44(z44),148(z148)
12(z12),44(z44),163(z163)
12(z12),44(z44),164(z164)
12(z12),44(z44),167(z167)
12(z12),44(z44),168(z168)
12(z12),44(z44),175(z175)
12(z12),44(z44),176(z176)
12(z12),44(z44),190(z190)
12(z12),44(z44),192(z192)
12(z12),44(z44),196(z196)
12(z12),44(z44),223(z223)
12(z12),44(z44),224(z224)
12(z12),44(z44),232(z232)
12(z12),44(z44),247(z247)
12(z12),44(z44),248(z248)
12(z12),44(z44),260(z260)
12(z12),44(z44),279(z279)
12(z12),44(z44),280(z280)
12(z12),44(z44),292(z292)
12(z12),44(z44),362(z362)
12(z12),44(z44),433(z433)
12(z12),44(z44),434(z434)
12(z12),44(z44),490(z490)
12(z12),44(z44),522(o8)
12(z12),50(z50),61(z61)
12(z12),50(z50),62(z62)
12(z12),50(z50),63(z63)
12(z12),50(z50),64(z64)
12(z12),50(z50),69(z69)
12(z12),50(z50),70(z70)
12(z12),50(z50),71(z71)
12(z12),50(z50),72(z72)
12(z12),50(z50),85(z85)
